Date,goog_close,goog_high,goog_low,goog_open,msft_close,msft_high,msft_low,msft_open,nvda_close,nvda_high,nvda_low,nvda_open,meta_close,meta_high,meta_low,meta_open
2023-10-16,136.09539794921875,141.3206488672401,135.60272110702797,139.07129303817928,322.9410400390625,333.03448334197,321.73496526369917,327.2710165251538,41.367828369140625,46.203584586959614,41.0589695927208,45.04212413803774,307.2021484375,324.41105132600654,305.03238188372967,317.1453070269166
2023-10-23,122.81827545166016,140.04667868471975,120.88741847208745,135.58778714062265,326.04522705078125,342.24815020948887,320.68711307111244,321.754771631413,40.481239318847656,43.67675697994505,39.86152758701909,41.20990171809724,295.33807373046875,316.8566511428037,278.0893503943368,308.0481597252112
2023-10-30,129.7554168701172,130.1137203986835,123.29601355770144,123.87328119743928,348.77276611328125,350.34464276794165,328.0421380401437,329.6041191909323,44.98414993286133,45.28800612867796,39.211824006028074,41.06796590205054,313.124267578125,317.3244734451798,295.4674624382411,297.68701279818424
2023-11-06,133.4280242919922,133.63704101159271,129.31748869699413,129.60613011040164,365.4501953125,365.8752795812783,349.3164824131628,349.41534693756216,48.31260681152344,48.44954438031616,44.8781977920334,45.26402055505056,327.2277526855469,327.55622168900237,312.9749498582447,314.4977715235158
2023-11-13,136.29444885253906,138.22530586152138,132.14410861579427,132.7313236315982,365.6280822753906,372.05388326381853,361.7231603762762,364.01668427737235,49.27516555786133,49.93685766957116,48.07671962165316,48.2976179257796,333.4683532714844,336.8125771063272,324.17217037116524,324.6698248971422
2023-11-20,137.5684051513672,140.43483312892187,134.8512791566429,134.86122654742246,373.8788757324219,376.2166869742087,367.50938078172805,367.7273120819755,47.75387191772461,50.524587332287844,47.66790940274679,49.289159766177235,336.6434326171875,341.3114350698788,332.6223750522506,333.31910362332485
2023-11-27,132.69151306152344,139.01156891829,131.5290047636909,136.9214778044749,370.98638916015625,380.6842570505084,367.8164846369156,373.2350207204779,46.74332809448242,48.73940431502387,46.16559682915732,47.77784831423533,323.2963562011719,338.30560624872146,319.2554030970459,334.6030546429123
2023-12-04,135.99586486816406,139.3400261020885,128.78998947961588,130.67507336807282,370.7090148925781,370.93683155749534,359.4855978741993,365.6272763877231,47.48398971557617,47.71888144384683,44.98914398302253,46.05565095547774,331.1890869140625,331.6071300804727,312.188640764284,315.8016174814358
2023-12-11,133.20904541015625,134.3984192092667,130.44215215130836,133.18915062905361,367.2419738769531,374.08696432598265,360.7040643545854,365.013143146404,48.87165069580078,49.385457727675515,45.812801571632846,47.47317748727851,333.3489074707031,337.07135345361246,318.49888365551953,327.8547822880163
2023-12-18,142.04721069335938,142.5747110270623,133.1394045601048,133.2289766499355,371.0556640625,372.49203349403905,365.2111816242949,365.9739562485445,48.81167221069336,50.414067310013664,48.07994472861611,49.38145794120014,351.7322998046875,355.5244250713496,335.4390642131106,335.89692827178817
2023-12-25,140.26564025878906,143.2664419477924,139.24049695536024,142.3059794735139,372.5019836425781,373.61144112939365,369.30236266541067,371.4717601631997,49.50341033935547,49.978234327074226,48.732699840316755,48.949617439569735,352.2995910644531,360.2023475360505,350.1696454423874,353.32475819492873
2024-01-01,136.74232482910156,140.42487950419343,136.2048771424727,138.94191328011433,364.28997802734375,372.363291684647,363.0517388090319,370.34247681583616,49.07856750488281,49.52839932284036,47.30223422162792,49.225511675653756,350.2990417480469,351.8417586673994,338.41504894047284,349.6719921697221
2024-01-08,143.56002807617188,145.96861786989965,137.2300098328641,137.34943926808594,384.8150329589844,387.00423143493515,365.53813325080597,365.82538298385873,54.689456939697266,55.325219724986496,49.460422047315284,49.49341060238556,372.7333068847656,375.29125864223346,350.39856754699895,353.0361610446534
2024-01-15,147.2724609375,147.3421230557462,139.84762118418536,142.75385429039554,394.9190979003906,394.9190979003906,381.18948498853746,389.95622517238843,59.46866989135742,59.47766538428564,54.719453831379546,54.997349356024486,381.65130615234375,382.55701075038246,356.92780010866574,371.8972582465695
2024-01-22,153.0650177001953,154.03044627486136,146.49613962248043,148.00897850033726,400.1295471191406,403.18058533275405,389.88683643433484,396.25633140621443,61.00809097290039,62.82540940144852,58.563009903990846,60.02646111069735,392.2911682128906,394.92873142081856,379.3720443381308,386.13020206195097
2024-01-29,142.8633270263672,154.46836390962793,137.51864676692574,152.91572038309906,407.35101318359375,411.4124441338593,393.4728174348504,402.239557725319,66.13516998291016,66.57499963939881,60.67721653889319,61.20901453003179,472.7618408203125,483.6803824265086,385.2841433074227,393.1371159982948
2024-02-05,149.51185607910156,149.98462297837207,143.23160418738524,143.36098103335007,416.5931701660156,416.8606491715924,399.1191548906411,406.04337858744765,72.1059341430664,72.15790895507466,66.27512288888843,68.19939592516685,465.91412353515625,471.3684282830897,450.8750177651413,467.6758400640679
2024-02-12,141.0917205810547,149.88009670516135,140.85286168995205,148.8350434960155,400.25836181640625,416.781419243168,399.594682502234,416.60312004507256,72.58573913574219,74.58299015980992,69.59386652808024,72.5727435280066,471.0997009277344,486.3279176984831,452.95520546869136,465.9937604885943
2024-02-19,144.60507202148438,145.5107857745299,140.13624835006414,140.27558775923603,407.23095703125,412.70912252547726,394.21036870084004,400.1847458252589,78.78740692138672,82.36305967089498,66.22312611954024,71.91998374206487,481.7594909667969,492.0410212134742,459.6238249927041,467.5166193329094
2024-02-26,137.4290771484375,143.16191839233514,135.99586304074873,142.77375750374088,412.3518371582031,412.71902889421233,400.79011300393796,408.3424389737666,82.24810791015625,82.26910374751212,77.09604363606826,79.6700738089619,500.47418212890625,502.4171062542749,478.17555652925154,481.7126405038303
2024-03-04,135.6475067138672,138.32980946619315,130.92986133405435,135.8963281853546,403.14215087890625,414.18782586848397,395.3714905997214,410.30744754749935,87.49514770507812,97.36344406209207,83.38569063925348,84.09842046409769,504.1109619140625,521.666911065442,486.1166096623169,501.17167254660575
2024-03-11,141.49978637695312,144.04771570333656,136.42383769335206,136.42383769335206,413.2648620605469,424.57847993001866,398.2197234499208,400.7007813285923,87.80814361572266,91.92979031242437,84.13835191531281,86.40060901009062,482.34033203125,500.48413127518234,474.26976895716183,495.20340861541956
2024-03-18,151.05453491210938,152.20905493473802,146.31696463417236,148.66583980418932,425.49151611328125,427.55577334437214,410.6448734154932,411.11131353427646,94.2580337524414,94.74687156183035,84.98208196254554,90.3583139971714,507.7277526855469,513.1678980291983,479.5306303852684,490.12199706450394
2024-03-25,151.542236328125,152.4778075698421,148.09855537649327,150.2384141372949,417.53228759765625,424.1716011917084,415.8352524152555,422.01802953366814,90.3263168334961,96.73420689681842,89.09372022052844,93.91013808598483,483.81494140625,508.14619000049333,483.38651172011987,503.95150153415494
2024-04-01,153.2143096923828,156.2598820333263,150.36877863435,151.11425589325046,422.2959289550781,425.4220864106917,414.40618231707566,420.7378474756745,87.97908782958984,92.19469755705444,85.85178101359672,90.26933547784746,525.4232177734375,528.7709900364625,480.02879418610894,485.42910660418363
2024-04-08,158.43955993652344,160.93772200076836,153.2640764544247,153.28895252641007,418.7033386230469,426.1167410783075,416.52002577258594,421.9485818439626,88.15702819824219,90.70919094945573,82.99473071784568,88.67085928991145,510.039306640625,529.5580959908953,503.96147323441903,527.35616796256
2024-04-15,154.9859161376953,160.07182751613823,153.18445115165247,159.5244172529287,396.095947265625,423.58608233438275,394.7561698730406,423.36774801643304,76.17497253417969,90.58324125510191,75.58117346384236,89.06873939791475,479.3214111328125,516.6452731895436,474.0008246461211,514.8417938077899
2024-04-22,172.87120056152344,175.58832666155163,152.04783306281138,155.27453895391315,403.24139404296875,409.87077362119237,385.0899655881374,397.0486528008009,87.70618438720703,88.30198930446801,76.37490823954055,78.07834332000203,441.6787109375,508.14622083975553,412.9933500746641,487.93993703909956
2024-04-29,168.193359375,170.57209192238386,163.7245204912826,169.9649669532094,403.57879638671875,404.0650740320478,386.22132541824493,402.1794761296723,88.75983428955078,89.25166943381491,81.22830499751667,87.56622627433318,450.3171691894531,452.5191579879948,425.5574899823434,437.96224783578646
2024-05-06,169.48721313476562,172.6522298933907,167.0985332763308,168.42226522005598,411.59759521484375,412.23276061100023,403.2910177366326,405.66292376206604,89.84847259521484,92.18970609418298,88.20201810410738,89.36063394500195,474.4690856933594,475.76434819594465,451.6921630761224,453.92401123072494
2024-05-13,176.45420837402344,176.65824378032863,164.97856460279982,165.06516005399092,417.0261535644531,422.1967003563549,407.7073152603854,414.8428406482419,92.44861602783203,95.78752277135449,88.49991669197493,90.44827392491446,470.1947021484375,480.74620589959085,458.4076848807283,471.0316452622416
2024-05-20,175.498779296875,179.10170969743015,173.71720888172945,176.47415530840615,427.6707763671875,431.09087238331284,417.55961423850124,417.7783423677062,106.43402862548828,106.44002335978084,93.14939235766131,93.71920481787848,476.4817199707031,478.10579995092274,459.8623573782401,468.24179152916014
2024-05-27,173.13992309570312,177.66846130079045,170.16401310971617,174.91153059089493,412.7277526855469,428.44626179250577,402.1692127903504,427.1438448579973,109.59699249267578,115.7809576106713,106.90487625910878,110.20779186080803,465.1331481933594,479.1121505905268,452.80811566012204,474.8477087942843
2024-06-03,175.12054443359375,178.5741875907091,171.63704391555805,173.06031059580687,421.3973083496094,423.81323935854607,406.553711235877,413.12544650842176,120.8482894897461,125.54574339421035,111.96620602456149,113.58367836501102,491.16815185546875,500.99232796642747,466.5380043305167,469.1484761373278
2024-06-10,177.52914428710938,181.22166172413435,173.5579631949243,175.6181971474756,440.00897216796875,440.83415582825296,421.4370756513701,422.2423859690987,131.83668518066406,132.79636129950956,116.97156690531405,120.33046382882705,502.32745361328125,512.1416563427989,491.6165283373407,492.0648744072266
2024-06-17,179.61439514160156,181.85832853145462,174.991013863303,176.3461436450874,447.17724609375,448.3305371349002,438.1696762399023,440.02885021158215,126.53881072998047,140.72530888993884,124.26937345205326,132.9572345315152,493.47100830078125,509.3987592696727,491.08734711442,500.3427947193107
2024-06-24,182.76307678222656,186.82846602748128,179.58449938088336,180.63074183146514,444.3636169433594,453.5302641718106,443.8267333016812,447.1971003866507,123.50955963134766,128.08842528432723,118.01091487711217,123.20963050283807,502.8860168457031,521.4966528641997,492.9822953512342,497.8793089134852
2024-07-01,191.27249145507812,191.5714048253656,182.07553825771618,183.81927053704104,464.8543395996094,465.6397765538939,443.08107573370313,446.06371545070346,125.79899597167969,128.81825608276083,118.80072084660988,123.4395768907407,538.4815673828125,539.4390494858881,491.86526462936666,503.61409780890364
2024-07-08,186.11102294921875,192.6176337245412,185.47331579709967,190.67960789045304,450.9254150390625,464.9935570376387,448.0422026334216,463.85018750798747,129.20816040039062,136.11644616356534,127.00869790993201,127.45858397768862,497.5501708984375,541.3739244574462,492.92246243757324,540.9151195316089
2024-07-15,178.7475128173828,189.6582922728465,177.57174629385162,185.822090198004,434.58056640625,454.6139889232855,429.50015094371236,450.6768823607941,117.90094757080078,131.35763070702384,116.53128233228105,130.52783335169767,475.52862548828125,505.33953346638947,457.90535938148247,497.31084250856037
2024-07-22,168.0758514404297,184.55662058750394,165.27094636539994,181.6969045933354,422.8090515136719,445.79528699264137,414.8553456338981,439.23347357363195,113.03213500976562,124.65927378974851,106.27380643854875,120.32033937469282,464.46795654296875,493.9098474919766,441.47891934659805,485.2926908609455
2024-07-29,167.79685974121094,175.27997197975606,165.7940641440123,169.88934455343667,406.12615966796875,429.6492487392807,402.0001807599968,429.08253990650184,107.24356079101562,120.13039116860104,101.3450209019017,113.66198442911718,486.84857177734375,525.7752807840168,455.49174827190194,468.6368714285464
2024-08-05,164.7976531982422,165.34568640772312,156.03914137449974,156.8063726636335,403.6704406738281,407.70694391987155,383.34872002913653,386.9179721891063,104.72418975830078,108.7731948954271,90.66765656185765,92.03731411431865,516.4002075195312,516.9687068327605,449.60735165169405,450.15591483417245
2024-08-12,164.1499786376953,166.35205486717328,158.95863189575877,165.4004734361948,416.04840087890625,418.90178792111476,401.90073605686166,404.70442457523944,124.54930114746094,124.9691958147952,106.23381611394512,106.29379888713163,526.0245971679688,538.3419595150968,507.7530892007,515.4925380085791
2024-08-19,166.83033752441406,169.79967551894111,164.43893927247507,166.40188487929854,415.1250305175781,425.0850828702447,410.44379375355777,417.28634485653293,129.33811950683594,130.71778436878125,123.06966773489455,124.24937729854322,526.6030883789062,542.7901297409765,521.3769614082677,525.4760731115344
2024-08-26,164.51864624023438,168.7733571587034,161.40184345665742,167.55273851027866,415.4736328125,420.3639917033618,405.6828844606105,414.70668933848526,119.34059143066406,131.227653641652,116.68124316108421,129.53808285130913,519.9308471679688,526.6031508897579,511.09430132901053,526.2041847593069
2024-09-02,151.58514404296875,162.79485163350643,151.39083514674604,162.7300820014322,400.0953369140625,418.20270578056653,399.1989078370585,416.24057414460304,102.8046646118164,116.18136504603977,100.92512296050285,115.98141737686433,498.9464416503906,524.099719168192,496.9317968532251,518.2652206644942
2024-09-09,157.8027801513672,158.70453760422916,147.66920665465554,153.07976657596595,428.869873046875,430.1049097614262,400.54348288399837,405.61314567645957,119.0706558227539,120.76024189847516,103.66445634878761,104.85415798192993,523.2320556640625,526.1842465755389,494.2888421985135,504.82090213106767
2024-09-16,164.2662811279297,164.61549274849412,157.25223982514777,157.97060670665243,433.53118896484375,440.08492045189865,426.5093641958097,428.8798615253544,115.98133850097656,119.6407533600276,113.20178695395991,116.77121232511327,559.8648071289062,563.0064974962918,516.031134720739,523.1521980973546
2024-09-23,164.91481018066406,166.59100475314528,161.66221536475055,164.96469973311156,426.3101501464844,434.71643676950856,424.397837115045,432.54515265011,121.38047790527344,127.6494662037425,114.84152875659147,116.53125941079779,566.3988037109375,576.4218336408459,553.2511324655222,568.5351928960997
2024-09-30,168.17738342285156,170.05312088484152,164.26628325303562,164.40596485823787,414.39794921875,428.7006006676736,412.63503083748446,426.49940714132856,124.89990234375,125.01988578554294,115.12147686855782,118.29096508129112,594.930419921875,595.8388514800449,563.8431596015884,566.7382710815591
2024-10-07,164.1465606689453,169.51433826610335,160.75426918713381,168.75606886916233,414.65692138671875,418.7007003520977,406.5394845136815,414.33819240529266,134.7783203125,135.75815840657205,124.92989859406742,124.96989307540039,588.9505615234375,601.928537862758,580.6246637388551,597.2065096533966
2024-10-14,164.67535400390625,168.70617685919999,163.99688962777586,164.53567240060778,416.4895324707031,422.34604783114133,408.8402199326748,416.1010758580145,137.97779846191406,140.86733290640657,128.71929370957608,136.44804582990827,575.4933471679688,599.0833194036751,573.0575393754764,593.2132760998645
2024-10-21,166.61094665527344,167.21956259519644,162.4005246231804,164.2064135791717,426.43963623046875,430.79217425375066,412.09716689384084,414.4576944427114,141.51722717285156,144.39676881897816,137.4378968492852,138.10778725183985,572.27880859375,584.0089019229721,560.5687008789934,575.0541280073938
2024-10-28,172.2581024169922,183.37281555702182,165.4136730541561,170.2027807664177,408.73065185546875,436.74828318635144,404.67690336879053,429.9356112192484,135.3782196044922,143.1169803919899,132.08875539721976,142.9770035162833,566.1991577148438,600.1815301642063,561.6069748641634,581.0140443498194
2024-11-04,179.4517364501953,182.16556354096278,169.1002866595095,170.8513078572774,420.85205078125,425.1448308132349,403.9498411181053,408.1629237115582,147.6062469482422,149.74590195013883,135.5481901918122,137.1879256581598,588.3416137695312,593.7923248746758,554.2294579999194,563.1443221910592
2024-11-11,173.49530029296875,183.6072901808459,172.35289497475256,179.6612807184367,413.3421936035156,427.6149359748149,411.98764100476023,420.8321424102276,141.9571533203125,149.6259175040002,140.05746510375218,148.65607234164023,553.1412963867188,598.6440310165644,550.5656503540905,585.3665760230244
2024-11-18,166.19192504882812,179.76104649775849,164.93477526602268,174.5578872109268,415.33416748046875,418.10306071451186,408.6509811140516,413.212671545859,141.92715454101562,152.86539653158567,137.1279238994498,139.47755184306718,558.1928100585938,569.0343981792281,548.1198760948851,556.0963309799298
2024-11-25,170.10301208496094,171.10572049397305,167.02001447197915,167.60868680775604,422.61260986328125,428.1814608362326,414.0198538680683,417.5427888017954,138.22776794433594,142.02715991559197,131.77880822351642,141.96717200523736,573.3470458984375,577.4800469055187,555.4474286074864,561.1477162414899
2024-12-02,176.0894012451172,177.30663325704685,169.88351843811634,169.93340799089785,442.682373046875,445.2073090094776,420.4669081047406,420.72639756110976,142.41709899902344,146.51643059141588,137.79784674753492,138.80767885370673,622.7132568359375,628.7230165931262,574.5949028895137,576.5216258597975
2024-12-09,190.94558715820312,196.4430744061029,175.0018495538104,175.31613696417708,446.37493896484375,455.24716344573005,439.6184976497568,441.71430134619914,134.23765563964844,141.80696689758582,132.52780616182653,138.957222853678,619.2990112304688,637.3184806136362,605.1430415537196,622.8629704357318
2024-12-16,192.74041748046875,202.64912665315867,186.1579053424554,194.14381736572471,435.726318359375,454.378919917037,427.7722660445124,446.37494938412476,134.68760681152344,136.68742284512405,126.8483316215816,134.16765037071934,584.258544921875,631.2987154197714,579.0174387948526,628.912749625943
2024-12-23,193.81918334960938,197.9345053146342,191.41193741899968,193.80920021613198,429.66845703125,440.05762903754527,425.49682901810996,435.866021554619,136.9973907470703,141.8869402981666,134.69761453351015,136.26746217295909,599.27685546875,607.449577344765,585.7289107359945,589.0759086906954
2024-12-30,192.9102325439453,194.27866867483587,188.49526411305632,190.6478106109365,422.5028381347656,426.6944152183245,414.0198475303734,425.2074066114022,144.4567108154297,144.88666393436952,133.81769024424045,134.8175982500191,604.092529296875,608.9581953145173,583.3309720545324,588.2266406750157
2025-01-06,192.95018005371094,201.9099738468597,191.38197456331892,194.92792264187472,418.11163330078125,433.4508708590239,414.1894746460312,427.1435107735534,135.8975067138672,153.11592455249257,134.20765966847648,148.57633346213825,615.3125610351562,631.5381159014867,596.8090645204555,611.286174923071
2025-01-13,197.3251953125,198.58375597214695,188.44531255476204,191.13225383009333,428.1714782714844,433.61058460419247,409.8981203615091,414.40906454550856,137.6973419189453,138.7372395598741,129.49808384355225,129.9780506846447,612.225341796875,624.4144487016482,588.0268387097894,606.5603378283752
2025-01-20,201.6702423095703,203.60803713010978,196.59603649516384,200.28182466620834,443.17138671875,446.3749546427322,424.74833565145866,429.33913665811934,142.60687255859375,148.95629439391405,137.07738259808448,139.1471994595818,646.9144287109375,651.4204294754496,608.4686535527165,617.2808206679301
2025-01-27,205.3660430908203,206.8443546537246,192.39081960509733,193.96902346933547,414.22943115234375,447.4827626251138,412.3332392871603,423.1615337089186,120.0589599609375,128.98813920483877,116.23931149273263,124.78852842173987,688.5673828125,710.1581591180768,624.5443262422965,626.0529937651316
2025-02-03,186.92703247070312,208.46249456778412,184.88936071436743,201.9848739435598,408.9300537109375,417.8122379259866,407.2833615993766,410.77635778726744,129.8280487060547,130.35799871586244,112.99960316875215,114.73944092119653,713.8848876953125,724.3655534509123,674.6497750091058,675.309161508136
2025-02-10,186.6573486328125,189.77380863015685,183.42104530672,188.84485898703457,407.6126708984375,414.62860173169696,403.56079792540334,412.8821037103371,138.8372344970703,139.23719160158925,129.06812888247075,130.07803048868163,736.0151977539062,740.2514192957425,709.4088628078533,717.9213093655202
2025-02-17,181.3733673095703,187.56630878149525,180.92388244913036,187.22669935284506,407.39312744140625,418.47092145867384,405.68655782928295,407.1835561976567,134.41763305664062,143.42681443354866,134.01767593596887,141.25701577626268,682.9423828125,736.3448835072745,681.7534381597311,735.3457724034655
2025-02-24,172.02401733398438,184.87936658166055,168.19837398997922,183.59084128935115,396.989990234375,409.3699951171875,386.57000732421875,408.510009765625,124.90850830078125,138.57724913319865,116.38929530836823,136.5474370687488,667.6060791015625,688.0379142073739,641.2894647179025,685.6700256728476
2025-03-03,175.5500030517578,176.69868829805844,167.34933901947142,173.5322974688555,393.30999755859375,402.1499938964844,381.0,398.82000732421875,112.67964172363281,123.68862397167649,107.5501084934214,123.49864662778602,625.1038208007812,680.6444333976242,600.0761000698269,673.0811550915563
2025-03-10,167.4292449951172,170.25602630827152,163.0542397618573,169.96636303202024,388.55999755859375,390.2300109863281,376.9100036621094,385.8399963378906,121.65880584716797,121.86878561399979,104.7603589383513,109.88989191628805,607.0598754882812,632.7670453686072,585.9886566940662,607.5294894118852
2025-03-17,166.27999877929688,168.4600067138672,158.8000030517578,167.3249969482422,387.82000732421875,392.7099914550781,381.1000061035156,386.70001220703125,117.5199966430664,122.88999938964844,114.54000091552734,122.73999786376953,584.0599975585938,613.0999755859375,574.6599731445312,607.4600219726562
